id,lat,lon,probability,timepoint_count
3,24.510532527201143,83.71849290351881,0.7244983315467834,6
4401,25.46274672836784,87.32972034567929,0.7235749363899231,6
715,25.13037007324361,84.45511143649682,0.7230420112609863,7
5902,25.57952771530337,85.48817401323427,0.7226420044898987,6
4501,25.47172988120904,86.87157955077834,0.7214178442955017,6
6649,25.66037609087413,85.11986474674526,0.7191550731658936,5
7906,25.81308968917445,86.38648929735379,0.7186902761459351,6
6324,25.633426632350545,84.05985271148423,0.718582272529602,6
3504,25.408847811320665,87.3027708871557,0.7179720401763916,6
646,25.067488003355248,84.39222936660845,0.7176376581192017,6
635,25.067488003355248,84.39222936660845,0.7176376581192017,6
7805,25.79512338349206,86.3775061445126,0.7169607281684875,6
7461,25.750207619286083,84.65274079900311,0.7168971300125122,5
3406,25.39986465847948,87.51836655534439,0.7164019346237183,6
9008,26.01970220452194,84.18561685126096,0.7157396078109741,6
8912,26.001735898839552,84.20358315694335,0.7147444486618042,6
7022,25.70529185508011,84.92223538423897,0.7109791040420532,6
3903,25.42681411700305,87.18598990022016,0.7107571363449097,6
2603,25.336982588591106,86.1888599348475,0.7106710076332092,6
3405,25.39986465847948,87.50938340250319,0.7098987698554993,6
6730,25.669359243715327,85.11986474674526,0.708605945110321,6
4504,25.47172988120904,86.89852900930191,0.7084763646125793,6
3401,25.39986465847948,87.4734507911384,0.7055702805519104,6
2602,25.336982588591106,86.1798767820063,0.7049641013145447,6
7462,25.750207619286083,84.66172395184431,0.7040400505065918,5
6809,25.678342396556523,85.13783105242766,0.7032899856567383,6
6123,25.60647717382696,85.27257834504559,0.7025715708732605,5
1502,25.265117365861546,87.74294537637427,0.7025678753852844,7
7806,25.79512338349206,86.38648929735379,0.7020405530929565,6
3003,25.36393204711469,87.59921493091514,0.7019587159156799,6
4503,25.47172988120904,86.88954585646071,0.6989904642105103,6
6941,25.69630870223892,84.87731962003299,0.6980741024017334,5
1709,25.28308367154393,86.64700072974846,0.697881817817688,5
8111,25.849022300539232,84.54494296490877,0.6976536512374878,6
2401,25.31901628290872,87.21293935874375,0.6971210241317749,6
9006,26.01970220452194,84.16765054557857,0.6964312195777893,6
4505,25.47172988120904,86.9075121621431,0.6937207579612732,6
7336,25.73224131360369,84.75155548025626,0.6897902488708496,5
7259,25.73224131360369,84.75155548025626,0.6897902488708496,5
9604,26.10953373293389,86.51225343713052,0.6893782019615173,6
10409,26.21733156702824,86.62005127122487,0.6892597079277039,7
11004,26.280213636916603,88.03040626729252,0.688889741897583,8
7643,25.76817392496848,86.40445560303618,0.6884400844573975,5
9502,26.091567427251505,87.51836655534439,0.6880584955215454,6
6734,25.669359243715327,85.15579735811005,0.6874875426292419,6
10806,26.262247331234214,84.8413870086682,0.6864067912101746,8
3806,25.417830964161865,87.57226547239156,0.6862834692001343,6
6747,25.669359243715327,86.53920289565411,0.6839756965637207,6
6703,25.669359243715327,84.55392611774997,0.6822022199630737,6
11420,26.352078859646163,85.17376366379243,0.6820869445800781,6
6909,25.69630870223892,84.08680217000781,0.6819154024124146,6
6701,25.669359243715327,84.53595981206757,0.6810706257820129,6
12007,26.459876693740508,86.9075121621431,0.6771821975708008,5
7323,25.73224131360369,84.63477449332072,0.677010715007782,6
7250,25.73224131360369,84.63477449332072,0.677010715007782,6
2202,25.31901628290872,86.3775061445126,0.6769846081733704,6
617,25.04952169767286,84.35629675524368,0.6741999983787537,6
3402,25.39986465847948,87.4824339439796,0.6739080548286438,6
1508,25.265117365861546,87.79684429342144,0.6715474128723145,7
11822,26.423944082375726,86.82666378657235,0.6701628565788269,5
7402,25.74122446644489,84.72460602173267,0.6691508889198303,6
6122,25.60647717382696,85.26359519220439,0.6691334843635559,5
10711,26.24428102555182,87.40158556840885,0.6679298281669617,5
8708,25.96580328747477,86.43140506155976,0.6657670736312866,6
510,24.968673322102106,84.2934146853553,0.6629205942153931,5
8802,25.974786440315967,87.59023177807394,0.6623584628105164,6
7918,25.81308968917445,87.78786114058025,0.6620497107505798,6
7406,25.74122446644489,84.76053863309745,0.6614249348640442,6
3804,25.417830964161865,87.55429916670917,0.6590840816497803,6
5903,25.57952771530337,85.49715716607547,0.6582714915275574,6
7015,25.70529185508011,84.8503701615094,0.6577569842338562,6
6801,25.678342396556523,84.98511745412733,0.6577301025390625,6
7444,25.74122446644489,86.3775061445126,0.6573474407196045,6
206,24.63629666697788,84.00595379443706,0.6570290327072144,6
7401,25.74122446644489,84.71562286889147,0.6557859778404236,6
1102,25.23816790733796,84.60782503479713,0.6553679704666138,7
6635,25.66037609087413,84.96715114844494,0.6551907658576965,6
6803,25.678342396556523,85.00308375980973,0.6548520922660828,6
7018,25.70529185508011,84.87731962003299,0.6538476943969727,6
6719,25.669359243715327,84.96715114844494,0.6529072523117065,6
2208,25.31901628290872,86.43140506155976,0.6520790457725525,6
10403,26.21733156702824,86.56615235417769,0.6520790457725525,9
6840,25.68732554939772,84.07781901716662,0.6518985033035278,6
10402,26.21733156702824,86.55716920133649,0.6512331366539001,9
7103,25.714275007921305,84.87731962003299,0.6510985493659973,6
3004,25.36393204711469,87.60819808375633,0.650939404964447,6
7439,25.74122446644489,86.33259038030661,0.650892436504364,6
11826,26.423944082375726,86.86259639793714,0.6495559215545654,5
8019,25.831055994856843,84.53595981206757,0.6487172245979309,6
7337,25.73224131360369,84.76053863309745,0.6483647227287292,5
7260,25.73224131360369,84.76053863309745,0.6483647227287292,5
8811,25.974786440315967,87.82379375194502,0.6476534605026245,6
6632,25.66037609087413,84.94020168992135,0.6467277407646179,6
5503,25.5435951039386,85.8115675155173,0.6466479897499084,7
9506,26.091567427251505,87.8776926689922,0.6465819478034973,6
7915,25.81308968917445,87.75192852921546,0.6463620066642761,6
7324,25.73224131360369,84.64375764616192,0.6432830691337585,6
7251,25.73224131360369,84.64375764616192,0.6432830691337585,6
735,25.13935322608481,84.46409458933802,0.6423196196556091,5
2106,25.31003313006752,86.96141107919028,0.6422938108444214,7
7023,25.70529185508011,84.94918484276255,0.6410121321678162,6
3304,25.39088150563828,87.76091168205666,0.6408381462097168,6
7448,25.74122446644489,86.46733767292454,0.6395491361618042,6
9511,26.100550580092698,84.06883586432542,0.6394045352935791,6
1601,25.27410051870274,86.98836053771387,0.6369253993034363,7
638,25.067488003355248,84.41917882513204,0.635543167591095,6
649,25.067488003355248,84.41917882513204,0.635543167591095,6
3805,25.417830964161865,87.56328231955037,0.6343006491661072,6
6721,25.669359243715327,84.98511745412733,0.6335980892181396,6
6718,25.669359243715327,84.95816799560374,0.6335670948028564,6
7515,25.750207619286083,86.3775061445126,0.6332830786705017,6
6830,25.678342396556523,86.5481860484953,0.6324062943458557,6
7410,25.74122446644489,84.79647124446224,0.6319956183433533,6
7702,25.77715707780967,87.76989483489785,0.6317347884178162,6
9403,26.073601121569112,86.48530397860694,0.6314029693603516,6
1602,25.27410051870274,86.99734369055507,0.6303038597106934,7
9009,26.01970220452194,84.19460000410216,0.6291972994804382,6
1707,25.28308367154393,86.62005127122487,0.6276214122772217,5
11108,26.2891967897578,88.0393894201337,0.6274242401123047,8
2107,25.31003313006752,86.97039423203148,0.6272658109664917,7
7408,25.74122446644489,84.77850493877985,0.6269592046737671,6
7443,25.74122446644489,86.3685229916714,0.6260532736778259,6
8112,25.849022300539232,84.55392611774997,0.6260390877723694,6
1023,25.220201601655567,87.15904044169658,0.6260307431221008,5
648,25.067488003355248,84.41019567229084,0.6259086728096008,6
637,25.067488003355248,84.41019567229084,0.6259086728096008,6
3002,25.36393204711469,87.59023177807394,0.6253740191459656,6
6633,25.66037609087413,84.94918484276255,0.6236683130264282,6
1624,25.27410051870274,87.19497305306136,0.6234707832336426,5
6709,25.669359243715327,84.83240385582701,0.6234155893325806,6
2003,25.301049977226324,87.74294537637427,0.6224517822265625,7
7335,25.73224131360369,84.74257232741506,0.6217653155326843,5
7258,25.73224131360369,84.74257232741506,0.6217653155326843,5
12116,26.486826152264094,86.9075121621431,0.6209151744842529,5
7403,25.74122446644489,84.73358917457386,0.620883047580719,6
507,24.968673322102106,84.26646522683171,0.6202651858329773,6
4405,25.46274672836784,87.36565295704406,0.6193798184394836,6
7342,25.73224131360369,84.80545439730344,0.6192861199378967,5
6203,25.61546032666816,85.46122455471068,0.6192130446434021,6
6419,25.64240978519174,85.19172996947482,0.6187505722045898,6
7704,25.786140230650865,84.63477449332072,0.616874098777771,6
1607,25.27410051870274,87.04225945476104,0.6153071522712708,7
18,24.52849883288353,83.57476245805968,0.615043580532074,6
2110,25.31003313006752,86.99734369055507,0.6144072413444519,5
1625,25.27410051870274,87.20395620590256,0.6133988499641418,5
9208,26.046651663045527,86.46733767292454,0.6132922768592834,6
7113,25.714275007921305,84.99410060696853,0.6132228970527649,6
1213,25.24715106017916,84.62579134047952,0.6126455664634705,7
1101,25.23816790733796,84.59884188195593,0.6125837564468384,7
9615,26.10953373293389,87.8776926689922,0.611200749874115,6
9110,26.028685357363138,87.83277690478621,0.6111752986907959,6
1024,25.220201601655567,87.18598990022016,0.6111208200454712,5
39,24.53748198572473,83.81730758477195,0.6089692711830139,6
7161,25.72325816076249,84.10476847569021,0.6082647442817688,5
3001,25.36393204711469,87.58124862523275,0.6054081320762634,6
2004,25.301049977226324,87.75192852921546,0.6052278280258179,7
4406,25.46274672836784,87.37463610988526,0.6049395203590393,6
6310,25.62444347950936,86.62903442406606,0.6047367453575134,6
5713,25.57054456246218,83.96103803023108,0.6040959358215332,6
2405,25.31901628290872,87.25785512294972,0.6039157509803772,6
1506,25.265117365861546,87.77887798773905,0.6037229895591736,7
7223,25.72325816076249,86.31462407462422,0.603516161441803,6
11715,26.39699462385214,86.80869748088996,0.603305459022522,8
6311,25.62444347950936,86.66496703543083,0.6021836996078491,6
4707,25.489696186891425,85.67682022289937,0.6019173860549927,6
5901,25.57952771530337,85.47919086039308,0.5991087555885315,6
7601,25.76817392496848,84.72460602173267,0.5990805625915527,6
7442,25.74122446644489,86.3595398388302,0.5974007248878479,6
7418,25.74122446644489,85.02105006549212,0.5951020121574402,6
8709,25.96580328747477,86.44038821440095,0.5938432216644287,6
5907,25.57952771530337,85.53308977744024,0.5927385091781616,5
1608,25.27410051870274,87.05124260760223,0.5918789505958557,5
7106,25.714275007921305,84.90426907855658,0.5915683507919312,6
6729,25.669359243715327,85.11088159390407,0.5913426280021667,6
7527,25.750207619286083,87.80582744626263,0.5910415053367615,5
3904,25.42681411700305,87.19497305306136,0.5904767513275146,6
7032,25.70529185508011,85.19172996947482,0.5902540683746338,6
4702,25.489696186891425,85.63190445869338,0.5877347588539124,6
4708,25.489696186891425,85.68580337574056,0.586741030216217,6
8110,25.849022300539232,84.53595981206757,0.5861482620239258,6
6722,25.669359243715327,84.99410060696853,0.5859925746917725,6
2204,25.31901628290872,86.39547245019499,0.5852972865104675,6
6808,25.678342396556523,85.12884789958646,0.5852802991867065,6
7046,25.70529185508011,86.39547245019499,0.5836246013641357,5
7105,25.714275007921305,84.89528592571538,0.5833261609077454,6
7919,25.81308968917445,87.79684429342144,0.5819522142410278,6
5905,25.57952771530337,85.51512347175785,0.5819190144538879,6
4706,25.489696186891425,85.66783707005817,0.5817690491676331,6
7256,25.73224131360369,84.72460602173267,0.5817335844039917,5
7333,25.73224131360369,84.72460602173267,0.5817335844039917,5
7532,25.75919077212728,84.65274079900311,0.5813478231430054,5
1316,25.25613421302035,86.32360722746542,0.5811825394630432,5
4710,25.489696186891425,85.70376968142295,0.5809155106544495,6
7104,25.714275007921305,84.88630277287419,0.578414797782898,6
7017,25.70529185508011,84.8683364671918,0.5781927108764648,6
11819,26.423944082375726,86.78174802236637,0.5763404369354248,5
4403,25.46274672836784,87.34768665136167,0.5755437016487122,6
4307,25.46274672836784,84.76952178593865,0.5755005478858948,6
12006,26.459876693740508,86.89852900930191,0.5745784044265747,5
8805,25.974786440315967,87.61718123659753,0.5743346810340881,6
1505,25.265117365861546,87.76989483489785,0.5740748643875122,7
7517,25.750207619286083,86.45835452008335,0.5695644021034241,6
7310,25.73224131360369,86.47632082576574,0.5695465803146362,6
9209,26.046651663045527,86.48530397860694,0.5683773159980774,6
1103,25.23816790733796,84.61680818763833,0.568255603313446,7
7332,25.73224131360369,84.71562286889147,0.5674328804016113,5
3902,25.42681411700305,87.17700674737897,0.5624067187309265,6
9606,26.10953373293389,86.53021974281292,0.5621722340583801,6
11210,26.30716309544019,86.66496703543083,0.5616504549980164,7
6623,25.66037609087413,84.53595981206757,0.5612321496009827,6
8101,25.84003914769804,86.44038821440095,0.5608737468719482,6
7905,25.81308968917445,86.3775061445126,0.5602611899375916,6
4001,25.43579726984425,86.88954585646071,0.5583756566047668,6
3508,25.408847811320665,87.35666980420287,0.557451069355011,6
6804,25.678342396556523,85.01206691265092,0.5550687909126282,6
10012,26.163432649981065,86.5481860484953,0.5534847974777222,7
9607,26.10953373293389,86.53920289565411,0.552800178527832,6
7525,25.750207619286083,87.78786114058025,0.5520366430282593,6
6303,25.62444347950936,86.5481860484953,0.5516886711120605,7
7142,25.714275007921305,86.41343875587738,0.549893319606781,6
6219,25.61546032666816,86.50327028428933,0.549893319606781,6
3501,25.408847811320665,87.26683827579092,0.5495277047157288,6
6312,25.62444347950936,86.68293334111323,0.5475389957427979,6
9205,26.046651663045527,86.39547245019499,0.546314001083374,6
6418,25.64240978519174,85.18274681663362,0.545288622379303,6
6737,25.669359243715327,85.19172996947482,0.5452028512954712,6
2116,25.31003313006752,87.13209098317299,0.5449085235595703,5
9207,26.046651663045527,86.45835452008335,0.5448876023292542,6
6010,25.58851086814457,86.53920289565411,0.5435643792152405,5
8610,25.938853828951185,87.81481059910382,0.5421270132064819,6
6412,25.64240978519174,85.11986474674526,0.5414713025093079,6
8913,26.001735898839552,84.21256630978455,0.5402876734733582,6
6810,25.678342396556523,85.14681420526885,0.5399690270423889,6
6420,25.64240978519174,85.20071312231602,0.5393440127372742,6
11804,26.423944082375726,84.70663971605029,0.5391338467597961,8
2402,25.31901628290872,87.23090566442613,0.5385972261428833,6
2501,25.32799943574991,86.59310181270128,0.5375430583953857,6
8609,25.938853828951185,87.80582744626263,0.5362333655357361,6
3104,25.372915199955887,87.69802961216828,0.5359566807746887,6
9402,26.073601121569112,86.47632082576574,0.535700261592865,6
7903,25.81308968917445,86.3595398388302,0.5355496406555176,6
11927,26.45089354089931,84.70663971605029,0.535545825958252,5
7921,25.81308968917445,84.58985872911475,0.5347743630409241,6
7537,25.75919077212728,84.6976565632091,0.534467875957489,5
1623,25.27410051870274,87.18598990022016,0.5321487784385681,5
11118,26.298179942598992,84.82342070298581,0.5306952595710754,5
7723,25.786140230650865,85.15579735811005,0.5300750136375427,6
7348,25.73224131360369,84.94020168992135,0.5300095677375793,5
7312,25.73224131360369,86.49428713144813,0.5297915935516357,6
9307,26.055634815886723,86.47632082576574,0.5294420719146729,6
6315,25.62444347950936,87.78786114058025,0.5290477275848389,6
6717,25.669359243715327,84.94918484276255,0.5287811160087585,6
1618,25.27410051870274,87.14107413601418,0.5278133749961853,5
8021,25.831055994856843,84.57189242343236,0.5269572734832764,6
6829,25.678342396556523,86.53920289565411,0.526881217956543,6
4902,25.489696186891425,86.98836053771387,0.5241556763648987,6
6222,25.61546032666816,86.53021974281292,0.5240756869316101,6
10701,26.24428102555182,86.59310181270128,0.5236221551895142,8
6107,25.60647717382696,84.01493694727826,0.5234436988830566,6
7338,25.73224131360369,84.76952178593865,0.5224860310554504,5
7261,25.73224131360369,84.76952178593865,0.5224860310554504,5
7317,25.73224131360369,87.80582744626263,0.5216099619865417,6
7817,25.79512338349206,87.76989483489785,0.5209812521934509,6
5502,25.5435951039386,85.8025843626761,0.5202691555023193,7
7255,25.73224131360369,84.70663971605029,0.5197449326515198,5
7331,25.73224131360369,84.70663971605029,0.5197449326515198,5
3901,25.42681411700305,87.16802359453777,0.5192771553993225,6
11824,26.423944082375726,86.84463009225475,0.5190834999084473,5
7159,25.714275007921305,87.82379375194502,0.5182936787605286,5
11209,26.30716309544019,86.65598388258965,0.5174302458763123,7
6224,25.61546032666816,86.5481860484953,0.5137754082679749,5
6436,25.64240978519174,86.51225343713052,0.5137457251548767,6
6118,25.60647717382696,85.2276625808396,0.5120239853858948,6
6940,25.69630870223892,84.8683364671918,0.5118356347084045,5
7321,25.73224131360369,84.35629675524368,0.5109784007072449,6
7247,25.73224131360369,84.35629675524368,0.5109784007072449,6
6805,25.678342396556523,85.02105006549212,0.5103265643119812,6
1724,25.28308367154393,86.84463009225475,0.5098173022270203,5
6438,25.64240978519174,86.53920289565411,0.5095618963241577,6
9906,26.14546634429868,86.56615235417769,0.5070369839668274,7
7907,25.81308968917445,86.39547245019499,0.5062395930290222,6
11215,26.30716309544019,86.70988279963682,0.5059881806373596,6
6439,25.64240978519174,86.5481860484953,0.5054684281349182,6
9306,26.055634815886723,86.46733767292454,0.5050439834594727,6
11315,26.325129401122577,86.70089964679562,0.5048305988311768,6
6424,25.64240978519174,85.29054465072797,0.5044834613800049,6
4101,25.444780422685447,86.56615235417769,0.5035213828086853,6
6509,25.65139293803293,86.5481860484953,0.503268301486969,6
8602,25.938853828951185,86.44038821440095,0.5019721388816833,6
4905,25.489696186891425,87.01530999623745,0.5018518567085266,6
1507,25.265117365861546,87.78786114058025,0.5016179084777832,7
11825,26.423944082375726,86.85361324509594,0.4999458193778991,5
9308,26.055634815886723,87.51836655534439,0.499767541885376,6
1603,25.27410051870274,87.00632684339625,0.4982312619686126,7
4704,25.489696186891425,85.64987076437578,0.4981646239757538,6
5906,25.57952771530337,85.52410662459904,0.4979100227355957,6
2119,25.31003313006752,87.15904044169658,0.4973843693733215,5
6411,25.64240978519174,85.11088159390407,0.4972339272499084,6
7235,25.72325816076249,86.49428713144813,0.4968564808368683,6
9007,26.01970220452194,84.17663369841976,0.4957671463489532,6
7463,25.750207619286083,84.6707071046855,0.4955568611621856,5
6425,25.64240978519174,85.29952780356916,0.4955537617206573,6
6723,25.669359243715327,85.00308375980973,0.4953076839447021,6
7638,25.76817392496848,86.350556685989,0.4949009120464325,6
7512,25.750207619286083,86.350556685989,0.4947673380374908,6
2403,25.31901628290872,87.23988881726733,0.4937342405319214,6
6646,25.66037609087413,85.09291528822168,0.492177814245224,5
10707,26.24428102555182,86.64700072974846,0.4919820129871368,7
5810,25.57054456246218,85.27257834504559,0.4919081330299377,6
11717,26.39699462385214,86.82666378657235,0.4916877448558807,8
6644,25.66037609087413,85.04799952401571,0.4907684028148651,5
7446,25.74122446644489,86.41343875587738,0.4896045923233032,6
7908,25.81308968917445,86.41343875587738,0.4853902757167816,6
12117,26.486826152264094,86.9164953149843,0.4847901463508606,5
616,25.04952169767286,84.34731360240248,0.4825658500194549,6
6220,25.61546032666816,86.51225343713052,0.4816167652606964,6
8910,26.001735898839552,84.18561685126096,0.4810910820960998,6
4903,25.489696186891425,86.99734369055507,0.4800365567207336,6
7107,25.714275007921305,84.91325223139778,0.4798644185066223,6
1717,25.28308367154393,86.78174802236637,0.4794546067714691,5
2604,25.336982588591106,86.1978430876887,0.4782440960407257,6
7531,25.75919077212728,84.64375764616192,0.4778807461261749,5
7109,25.714275007921305,84.95816799560374,0.477445900440216,6
6849,25.68732554939772,84.58087557627356,0.4764271974563598,6
6918,25.69630870223892,84.42816197797323,0.4751284718513489,6
11314,26.325129401122577,86.69191649395442,0.4731726944446563,6
6201,25.61546032666816,85.44325824902829,0.4731224179267883,7
8601,25.938853828951185,86.43140506155976,0.4726485013961792,6
10708,26.24428102555182,86.65598388258965,0.4724037647247314,7
2108,25.31003313006752,86.97937738487268,0.4721389412879944,7
1706,25.28308367154393,86.61106811838367,0.4720515012741089,5
6417,25.64240978519174,85.17376366379243,0.4704733788967132,6
10008,26.163432649981065,86.51225343713052,0.4697003662586212,7
12023,26.4688598465817,84.63477449332072,0.4661534130573272,5
7026,25.70529185508011,84.97613430128614,0.4655593335628509,6
6643,25.66037609087413,85.03901637117451,0.4644937217235565,5
5101,25.50766249257381,85.71275283426415,0.4633435010910034,7
8415,25.893938064745207,86.33259038030661,0.4621420204639435,6
8815,25.98376959315716,85.05698267685689,0.4619065523147583,6
5501,25.5435951039386,85.7936012098349,0.461302250623703,7
10418,26.21733156702824,87.53633286102678,0.4601030051708221,5
6802,25.678342396556523,84.99410060696853,0.4592325389385223,6
6731,25.669359243715327,85.12884789958646,0.4590215682983398,6
4610,25.48071303405023,86.5481860484953,0.4585796296596527,6
6507,25.65139293803293,86.53021974281292,0.4577805995941162,6
6631,25.66037609087413,84.93121853708017,0.4577749669551849,6
10015,26.163432649981065,86.57513550701889,0.4576212763786316,7
2112,25.31003313006752,87.01530999623745,0.4570916295051574,5
7014,25.70529185508011,84.8413870086682,0.4567473530769348,6
6119,25.60647717382696,85.2366457336808,0.4567451179027557,6
4904,25.489696186891425,87.00632684339625,0.4566961824893951,6
12118,26.486826152264094,86.9254784678255,0.4551048278808594,5
1813,25.292066824385127,86.3685229916714,0.4539859890937805,5
7415,25.74122446644489,84.94918484276255,0.4506460130214691,6
8017,25.822072842015647,87.79684429342144,0.4503405690193176,6
5102,25.50766249257381,85.72173598710535,0.4500202536582947,6
6765,25.678342396556523,84.39222936660845,0.4498922526836395,5
11312,26.325129401122577,86.67395018827203,0.4489877223968506,6
10710,26.24428102555182,87.39260241556765,0.4474777579307556,7
7530,25.75919077212728,84.63477449332072,0.4469227790832519,5
7718,25.786140230650865,85.11088159390407,0.4466441571712494,6
914,25.20223529597318,84.49104404786159,0.4454319477081299,7
9704,26.127500038616283,85.74868544562892,0.4442896544933319,7
8010,25.822072842015647,86.44038821440095,0.4434751868247986,6
6434,25.64240978519174,86.46733767292454,0.4429610669612884,6
1020,25.220201601655567,87.13209098317299,0.4421001076698303,5
7115,25.714275007921305,85.01206691265092,0.4409371018409729,6
2601,25.336982588591106,86.1708936291651,0.4398154616355896,6
7807,25.79512338349206,86.40445560303618,0.4396663904190063,6
8323,25.88495491190401,86.44038821440095,0.4385506808757782,6
7112,25.714275007921305,84.98511745412733,0.4383114576339721,6
8322,25.88495491190401,86.43140506155976,0.4382326900959015,6
7055,25.70529185508011,86.52123658997172,0.4378899931907654,5
10508,26.226314719869432,84.88630277287419,0.4377824962139129,6
7509,25.750207619286083,86.32360722746542,0.4362536072731018,6
7125,25.714275007921305,85.26359519220439,0.4345355629920959,6
11823,26.423944082375726,86.83564693941355,0.4345066547393799,5
8918,26.001735898839552,85.02105006549212,0.4341889023780823,6
8008,25.822072842015647,86.40445560303618,0.4341440200805664,6
7413,25.74122446644489,84.93121853708017,0.4335802793502807,6
7307,25.73224131360369,86.43140506155976,0.4335342347621918,6
7513,25.750207619286083,86.3595398388302,0.4331143498420715,6
7708,25.786140230650865,84.75155548025626,0.4331066906452179,6
6647,25.66037609087413,85.10189844106287,0.4317934811115265,5
8505,25.920887523268792,84.42816197797323,0.431619644165039,6
11907,26.441910388058115,86.88056270361953,0.4298582971096039,8
7134,25.714275007921305,86.30564092178304,0.4295866787433624,6
10416,26.21733156702824,87.46446763829721,0.4289515912532806,5
10014,26.163432649981065,86.56615235417769,0.4274028241634369,7
6007,25.58851086814457,86.45835452008335,0.4268386960029602,6
2201,25.31901628290872,86.3685229916714,0.4261910617351532,6
1716,25.28308367154393,86.77276486952518,0.4249733388423919,5
7234,25.72325816076249,86.48530397860694,0.4215542376041412,6
8917,26.001735898839552,85.01206691265092,0.4204649031162262,6
4901,25.489696186891425,86.94344477350789,0.4191087484359741,7
7051,25.70529185508011,86.46733767292454,0.418352723121643,5
4709,25.489696186891425,85.69478652858176,0.417930394411087,6
3503,25.408847811320665,87.28480458147331,0.4176379740238189,6
7225,25.72325816076249,86.33259038030661,0.4174350202083587,6
6858,25.68732554939772,84.75155548025626,0.4171744883060455,5
6533,25.65139293803293,84.25748207399052,0.415839821100235,5
7056,25.70529185508011,86.53021974281292,0.4150188267230987,5
6302,25.62444347950936,86.53021974281292,0.4145202338695526,7
3507,25.408847811320665,87.34768665136167,0.4135997891426086,6
7409,25.74122446644489,84.78748809162104,0.4117641746997833,6
